0.00 , 1075.00
0.00 , 1075.00
0.00 , 1075.00
0.00 , 1075.00
0.00 , 1075.00
0.00 , 1075.00
0.00 , 1075.00
0.00 , 1075.00
0.00 , 1090.00
0.00 , 1090.00
0.00 , 1090.00
0.00 , 1090.00
0.00 , 1090.00
0.00 , 1090.00
0.00 , 1090.00
0.00 , 1105.00
0.00 , 1105.00
0.00 , 1105.00
0.00 , 1105.00
0.00 , 1105.00
0.00 , 1105.00
0.00 , 1105.00
0.00 , 1120.00
0.00 , 1120.00
0.00 , 1120.00
0.00 , 1120.00
0.00 , 1120.00
0.00 , 1120.00
0.00 , 1120.00
0.00 , 1135.00
0.00 , 1135.00
0.00 , 1135.00
0.00 , 1135.00
0.00 , 1135.00
0.00 , 1135.00
0.00 , 1135.00
0.00 , 1150.00
0.00 , 1150.00
0.00 , 1150.00
0.00 , 1150.00
0.00 , 1150.00
0.00 , 1150.00
0.00 , 1150.00
0.00 , 1165.00
0.00 , 1165.00
0.00 , 1165.00
0.00 , 1165.00
0.00 , 1165.00
0.00 , 1165.00
0.00 , 1165.00
0.00 , 1180.00
0.00 , 1180.00
0.00 , 1180.00
0.00 , 1180.00
0.00 , 1180.00
0.00 , 1180.00
0.00 , 1180.00
0.00 , 1195.00
0.00 , 1195.00
1.00 , 1195.00
0.00 , 1195.00
1.00 , 1195.00
0.00 , 1195.00
0.00 , 1195.00
0.00 , 1210.00
1.00 , 1210.00
2.00 , 1210.00
0.00 , 1210.00
1.00 , 1210.00
2.00 , 1210.00
1.00 , 1210.00
1.00 , 1219.70
2.00 , 1219.70
1.00 , 1219.70
1.00 , 1219.70
2.00 , 1219.70
2.00 , 1219.70
2.00 , 1219.70
2.00 , 1228.70
2.00 , 1228.70
2.00 , 1228.70
2.00 , 1228.70
4.00 , 1228.70
2.00 , 1228.70
0.00 , 1228.70
2.00 , 1242.00
3.00 , 1242.00
3.00 , 1242.00
3.00 , 1242.00
4.00 , 1242.00
2.00 , 1242.00
3.00 , 1242.00
4.00 , 1244.40
4.00 , 1244.40
4.00 , 1244.40
4.00 , 1244.40
4.00 , 1244.40
4.00 , 1244.40
4.00 , 1244.40
4.00 , 1256.00
3.00 , 1256.00
4.00 , 1256.00
4.00 , 1256.00
4.00 , 1256.00
4.00 , 1256.00
4.00 , 1256.00
5.00 , 1261.70
4.00 , 1261.70
5.00 , 1261.70
5.00 , 1261.70
5.00 , 1261.70
5.00 , 1261.70
5.00 , 1261.70
5.00 , 1272.00
5.00 , 1272.00
6.00 , 1272.00
6.00 , 1272.00
5.00 , 1272.00
6.00 , 1272.00
6.00 , 1272.00
6.00 , 1276.70
6.00 , 1276.70
6.00 , 1276.70
6.00 , 1276.70
6.00 , 1276.70
6.00 , 1276.70
6.00 , 1276.70
6.00 , 1286.00
6.00 , 1286.00
6.00 , 1286.00
6.00 , 1286.00
6.00 , 1286.00
7.00 , 1286.00
6.00 , 1286.00
7.00 , 1289.70
6.00 , 1289.70
6.00 , 1289.70
6.00 , 1289.70
6.00 , 1289.70
5.00 , 1289.70
6.00 , 1289.70
7.00 , 1298.00
6.00 , 1298.00
7.00 , 1298.00
6.00 , 1298.00
6.00 , 1298.00
7.00 , 1298.00
6.00 , 1298.00
6.00 , 1311.30
6.00 , 1311.30
8.00 , 1311.30
7.00 , 1311.30
7.00 , 1311.30
7.00 , 1311.30
7.00 , 1311.30
7.00 , 1314.70
7.00 , 1314.70
8.00 , 1314.70
7.00 , 1314.70
7.00 , 1314.70
7.00 , 1314.70
7.00 , 1314.70
7.00 , 1323.00
7.00 , 1323.00
7.00 , 1323.00
7.00 , 1323.00
8.00 , 1323.00
7.00 , 1323.00
8.00 , 1323.00
8.00 , 1325.70
8.00 , 1325.70
7.00 , 1325.70
8.00 , 1325.70
8.00 , 1325.70
8.00 , 1325.70
8.00 , 1325.70
8.00 , 1333.00
8.00 , 1333.00
8.00 , 1333.00
8.00 , 1333.00
8.00 , 1333.00
8.00 , 1333.00
8.00 , 1333.00
8.00 , 1340.00
10.00 , 1340.00
8.00 , 1340.00
9.00 , 1340.00
9.00 , 1340.00
9.00 , 1340.00
9.00 , 1340.00
9.00 , 1341.70
9.00 , 1341.70
9.00 , 1341.70
9.00 , 1341.70
9.00 , 1341.70
9.00 , 1341.70
9.00 , 1341.70
9.00 , 1348.00
10.00 , 1348.00
9.00 , 1348.00
9.00 , 1348.00
9.00 , 1348.00
10.00 , 1348.00
9.00 , 1348.00
9.00 , 1354.00
10.00 , 1354.00
10.00 , 1354.00
10.00 , 1354.00
10.00 , 1354.00
9.00 , 1354.00
9.00 , 1354.00
10.00 , 1354.70
10.00 , 1354.70
10.00 , 1354.70
9.00 , 1354.70
9.00 , 1354.70
10.00 , 1354.70
9.00 , 1354.70
10.00 , 1360.00
10.00 , 1360.00
10.00 , 1360.00
10.00 , 1360.00
10.00 , 1360.00
10.00 , 1360.00
10.00 , 1360.00
10.00 , 1365.00
10.00 , 1365.00
10.00 , 1365.00
10.00 , 1365.00
10.00 , 1365.00
10.00 , 1365.00
10.00 , 1365.00
11.00 , 1364.70
10.00 , 1364.70
10.00 , 1364.70
10.00 , 1364.70
11.00 , 1364.70
10.00 , 1364.70
10.00 , 1374.30
10.00 , 1374.30
11.00 , 1374.30
11.00 , 1374.30
10.00 , 1374.30
11.00 , 1374.30
11.00 , 1374.30
10.00 , 1379.00
10.00 , 1379.00
11.00 , 1379.00
11.00 , 1379.00
11.00 , 1379.00
11.00 , 1379.00
11.00 , 1379.00
11.00 , 1378.70
11.00 , 1378.70
11.00 , 1378.70
11.00 , 1378.70
11.00 , 1378.70
10.00 , 1378.70
11.00 , 1383.00
11.00 , 1383.00
11.00 , 1383.00
11.00 , 1383.00
11.00 , 1383.00
11.00 , 1383.00
11.00 , 1383.00
11.00 , 1387.00
11.00 , 1387.00
11.00 , 1387.00
11.00 , 1387.00
11.00 , 1387.00
11.00 , 1387.00
11.00 , 1391.00
11.00 , 1391.00
11.00 , 1391.00
11.00 , 1391.00
11.00 , 1391.00
11.00 , 1391.00
11.00 , 1395.00
10.00 , 1395.00
11.00 , 1395.00
11.00 , 1395.00
11.00 , 1395.00
11.00 , 1395.00
11.00 , 1395.00
11.00 , 1399.00
11.00 , 1399.00
11.00 , 1399.00
11.00 , 1399.00
11.00 , 1399.00
11.00 , 1399.00
11.00 , 1403.00
11.00 , 1403.00
11.00 , 1403.00
11.00 , 1403.00
11.00 , 1403.00
11.00 , 1403.00
10.00 , 1412.30
11.00 , 1412.30
11.00 , 1412.30
11.00 , 1412.30
11.00 , 1412.30
11.00 , 1412.30
11.00 , 1411.70
11.00 , 1411.70
11.00 , 1411.70
11.00 , 1411.70
11.00 , 1411.70
11.00 , 1411.70
11.00 , 1411.70
11.00 , 1416.00
11.00 , 1416.00
11.00 , 1416.00
11.00 , 1416.00
12.00 , 1416.00
12.00 , 1416.00
11.00 , 1416.00
11.00 , 1420.00
11.00 , 1420.00
11.00 , 1420.00
12.00 , 1420.00
12.00 , 1420.00
12.00 , 1420.00
12.00 , 1418.70
11.00 , 1418.70
12.00 , 1418.70
12.00 , 1418.70
12.00 , 1418.70
12.00 , 1418.70
12.00 , 1418.70
13.00 , 1416.70
12.00 , 1416.70
13.00 , 1416.70
13.00 , 1416.70
13.00 , 1416.70
13.00 , 1416.70
13.00 , 1419.00
13.00 , 1419.00
14.00 , 1419.00
13.00 , 1419.00
13.00 , 1419.00
13.00 , 1419.00
13.00 , 1421.00
13.00 , 1421.00
14.00 , 1421.00
13.00 , 1421.00
13.00 , 1421.00
13.00 , 1421.00
14.00 , 1421.00
14.00 , 1417.70
14.00 , 1417.70
14.00 , 1417.70
14.00 , 1417.70
14.00 , 1417.70
14.00 , 1417.70
14.00 , 1419.00
12.00 , 1419.00
14.00 , 1419.00
14.00 , 1419.00
14.00 , 1419.00
14.00 , 1419.00
14.00 , 1419.00
14.00 , 1420.00
13.00 , 1420.00
14.00 , 1420.00
14.00 , 1420.00
14.00 , 1420.00
15.00 , 1420.00
14.00 , 1420.00
14.00 , 1421.00
13.00 , 1421.00
14.00 , 1421.00
14.00 , 1421.00
14.00 , 1421.00
14.00 , 1421.00
13.00 , 1427.30
13.00 , 1427.30
13.00 , 1427.30
13.00 , 1427.30
13.00 , 1427.30
13.00 , 1427.30
13.00 , 1427.30
13.00 , 1429.00
13.00 , 1429.00
13.00 , 1429.00
13.00 , 1429.00
13.00 , 1429.00
13.00 , 1429.00
13.00 , 1429.00
13.00 , 1431.00
13.00 , 1431.00
13.00 , 1431.00
12.00 , 1431.00
13.00 , 1431.00
13.00 , 1431.00
13.00 , 1433.00
13.00 , 1433.00
13.00 , 1433.00
14.00 , 1433.00
13.00 , 1433.00
14.00 , 1433.00
13.00 , 1433.00
13.00 , 1435.00
13.00 , 1435.00
14.00 , 1435.00
13.00 , 1435.00
13.00 , 1435.00
12.00 , 1435.00
13.00 , 1435.00
14.00 , 1431.70
14.00 , 1431.70
13.00 , 1431.70
14.00 , 1431.70
13.00 , 1431.70
14.00 , 1431.70
14.00 , 1433.00
14.00 , 1433.00
14.00 , 1433.00
13.00 , 1433.00
15.00 , 1433.00
14.00 , 1433.00
14.00 , 1433.00
14.00 , 1434.00
14.00 , 1434.00
14.00 , 1434.00
14.00 , 1434.00
14.00 , 1434.00
15.00 , 1434.00
14.00 , 1435.00
15.00 , 1435.00
14.00 , 1435.00
15.00 , 1435.00
14.00 , 1435.00
15.00 , 1435.00
15.00 , 1430.70
15.00 , 1430.70
14.00 , 1430.70
15.00 , 1430.70
15.00 , 1430.70
15.00 , 1430.70
14.00 , 1430.70
14.00 , 1436.30
14.00 , 1436.30
15.00 , 1436.30
15.00 , 1436.30
14.00 , 1436.30
14.00 , 1436.30
14.00 , 1437.00
14.00 , 1437.00
14.00 , 1437.00
15.00 , 1437.00
14.00 , 1437.00
14.00 , 1437.00
14.00 , 1437.00
14.00 , 1438.00
14.00 , 1438.00
14.00 , 1438.00
14.00 , 1438.00
14.00 , 1438.00
14.00 , 1438.00
14.00 , 1438.00
14.00 , 1439.00
14.00 , 1439.00
14.00 , 1439.00
14.00 , 1439.00
14.00 , 1439.00
14.00 , 1439.00
14.00 , 1440.00
14.00 , 1440.00
14.00 , 1440.00
14.00 , 1440.00
14.00 , 1440.00
14.00 , 1440.00
13.00 , 1440.00
14.00 , 1441.00
14.00 , 1441.00
14.00 , 1441.00
14.00 , 1441.00
14.00 , 1441.00
14.00 , 1441.00
14.00 , 1441.00
14.00 , 1442.00
14.00 , 1442.00
14.00 , 1442.00
14.00 , 1442.00
14.00 , 1442.00
14.00 , 1442.00
14.00 , 1443.00
14.00 , 1443.00
14.00 , 1443.00
14.00 , 1443.00
14.00 , 1443.00
14.00 , 1443.00
14.00 , 1443.00
14.00 , 1444.00
14.00 , 1444.00
14.00 , 1444.00
14.00 , 1444.00
